state,gasoline sales,date
Mississippi,144866546.0,2004-11-01
Mississippi,146274059.0,2004-12-01
Mississippi,108372898.0,2005-01-01
Mississippi,136079694.0,2005-02-01
Mississippi,146917669.0,2005-03-01
Mississippi,137357584.0,2005-04-01
Mississippi,136983798.0,2005-05-01
Mississippi,143954303.0,2005-06-01
Mississippi,149677231.0,2005-07-01
Mississippi,129696736.0,2005-08-01
Mississippi,150920452.0,2005-09-01
Mississippi,142533553.0,2005-10-01
Mississippi,135364556.0,2005-11-01
Mississippi,145399215.0,2005-12-01
Mississippi,126790802.0,2006-01-01
Mississippi,129223809.0,2006-02-01
Mississippi,139746844.0,2006-03-01
Mississippi,145922969.0,2006-04-01
Mississippi,141801848.0,2006-05-01
Mississippi,147563965.0,2006-06-01
Mississippi,134537055.0,2006-07-01
Mississippi,154658097.0,2006-08-01
Mississippi,148061052.0,2006-09-01
Mississippi,132483846.0,2006-10-01
Mississippi,131276402.0,2006-11-01
Mississippi,145935936.0,2006-12-01
Mississippi,137821748.0,2007-01-01
Mississippi,130205946.0,2007-02-01
Mississippi,149431148.0,2007-03-01
Mississippi,137062598.0,2007-04-01
Mississippi,147016002.0,2007-05-01
Mississippi,138498874.0,2007-06-01
Mississippi,140105998.0,2007-07-01
Mississippi,152768210.0,2007-08-01
Mississippi,119937432.0,2007-09-01
Mississippi,166264603.0,2007-10-01
Mississippi,128166502.0,2007-11-01
Mississippi,144184306.0,2007-12-01
Mississippi,132473716.0,2008-01-01
Mississippi,121944996.0,2008-02-01
Mississippi,145208080.0,2008-03-01
Mississippi,133626891.0,2008-04-01
Mississippi,142607227.0,2008-05-01
Mississippi,139888751.0,2008-06-01
Mississippi,141033682.0,2008-07-01
Mississippi,153484149.0,2008-08-01
Mississippi,101921142.0,2008-09-01
Mississippi,159431250.0,2008-10-01
Mississippi,134924542.0,2008-11-01
Mississippi,138735050.0,2008-12-01
Mississippi,126470594.0,2009-01-01
Mississippi,131795265.0,2009-02-01
Mississippi,146932979.0,2009-03-01
Mississippi,131497315.0,2009-04-01
Mississippi,141865519.0,2009-05-01
Mississippi,133150566.0,2009-06-01
Mississippi,136719655.0,2009-07-01
Mississippi,127783529.0,2009-08-01
Mississippi,121174545.0,2009-09-01
Mississippi,126577055.0,2009-10-01
Mississippi,124693446.0,2009-11-01
Mississippi,127996502.0,2009-12-01
Mississippi,126539363.0,2010-01-01
Mississippi,118556237.0,2010-02-01
Mississippi,149161340.0,2010-03-01
Mississippi,141915694.0,2010-04-01
Mississippi,148407856.0,2010-05-01
Mississippi,143646541.0,2010-06-01
Mississippi,144827562.0,2010-07-01
Mississippi,135026558.0,2010-08-01
Mississippi,134154342.0,2010-09-01
Mississippi,136596354.0,2010-10-01
Mississippi,132734541.0,2010-11-01
Mississippi,141930336.0,2010-12-01
Mississippi,119051189.0,2011-01-01
Mississippi,108204814.0,2011-02-01
Mississippi,144657043.0,2011-03-01
Mississippi,130544089.0,2011-04-01
Mississippi,143914367.0,2011-05-01
Mississippi,142924927.0,2011-06-01
Mississippi,144190994.0,2011-07-01
Mississippi,146479875.0,2011-08-01
Mississippi,126083949.0,2011-09-01
Mississippi,97269818.0,2011-10-01
Mississippi,152867790.0,2011-11-01
Mississippi,141132221.0,2011-12-01
Mississippi,117529848.0,2012-01-01
Mississippi,124432144.0,2012-02-01
Mississippi,149365424.0,2012-03-01
Mississippi,135189296.0,2012-04-01
Mississippi,160574736.0,2012-05-01
Mississippi,137423120.0,2012-06-01
Mississippi,134823552.0,2012-07-01
Mississippi,146479872.0,2012-08-01
Mississippi,154083648.0,2012-09-01
Mississippi,137444208.0,2012-10-01
Mississippi,127696120.0,2012-11-01
Mississippi,132242208.0,2012-12-01
Mississippi,123535528.0,2013-01-01
Mississippi,117382752.0,2013-02-01
Mississippi,136090256.0,2013-03-01
Mississippi,152939344.0,2013-04-01
Mississippi,135783472.0,2013-05-01
Mississippi,135783472.0,2013-06-01
Mississippi,148156080.0,2013-07-01
Mississippi,148156080.0,2013-08-01
Mississippi,126604080.0,2013-09-01
Mississippi,149385840.0,2013-10-01
Mississippi,102652816.0,2013-11-01
Mississippi,151081808.0,2013-12-01
Mississippi,124852888.0,2014-01-01
Mississippi,125707448.0,2014-02-01
Mississippi,143266608.0,2014-03-01
Mississippi,137351120.0,2014-04-01
Mississippi,157146592.0,2014-05-01
Mississippi,146053936.0,2014-06-01
Mississippi,148156080.0,2014-07-01
Mississippi,148447424.0,2014-08-01
Mississippi,132516640.0,2014-09-01
Mississippi,148830272.0,2014-10-01
Mississippi,136605472.0,2014-11-01
Mississippi,149632960.0,2014-12-01
Mississippi,136751872.0,2015-01-01
Mississippi,154138128.0,2015-02-01
Mississippi,146688960.0,2015-03-01
Mississippi,152405312.0,2015-04-01
Mississippi,152820464.0,2015-05-01
Mississippi,134184960.0,2015-06-01
Mississippi,134270864.0,2015-07-01
Mississippi,142713936.0,2015-08-01
Mississippi,136544352.0,2015-09-01
Mississippi,150660976.0,2015-10-01
Mississippi,136544352.0,2015-11-01
Mississippi,150660976.0,2015-12-01
Mississippi,129985560.0,2016-01-01
Mississippi,143620912.0,2016-02-01
Mississippi,159376784.0,2016-03-01
Mississippi,146890288.0,2016-04-01
Mississippi,158316272.0,2016-05-01
Mississippi,146181712.0,2016-06-01
Mississippi,146181712.0,2016-07-01
Mississippi,152896112.0,2016-08-01
Mississippi,148244384.0,2016-09-01
Mississippi,153966640.0,2016-10-01
Mississippi,138618912.0,2016-11-01
Mississippi,147922912.0,2016-12-01
Mississippi,125846312.0,2017-01-01
Mississippi,124472544.0,2017-02-01
Mississippi,168373552.0,2017-03-01
Mississippi,142416000.0,2017-04-01
Mississippi,156047264.0,2017-05-01
Mississippi,157602256.0,2017-06-01
Mississippi,145215936.0,2017-07-01
Mississippi,146324736.0,2017-08-01
Mississippi,151184080.0,2017-09-01
Mississippi,128714192.0,2017-10-01
Mississippi,154507616.0,2017-11-01
Mississippi,133013600.0,2017-12-01
Mississippi,143909680.0,2018-01-01
Mississippi,127809792.0,2018-02-01
Mississippi,121433760.0,2018-03-01
Mississippi,171481904.0,2018-04-01
Mississippi,142559104.0,2018-05-01
Mississippi,158162480.0,2018-06-01
Mississippi,141924784.0,2018-07-01
Mississippi,148927264.0,2018-08-01
Mississippi,131184080.0,2018-09-01
Mississippi,129697240.0,2018-10-01
Mississippi,152674624.0,2018-11-01
Mississippi,141248992.0,2018-12-01
Mississippi,143909680.0,2019-01-01
Mississippi,131358488.0,2019-02-01
Mississippi,120539816.0,2019-03-01
Mississippi,164054016.0,2019-04-01
Mississippi,145750624.0,2019-05-01
Mississippi,164054016.0,2019-06-01
Mississippi,156794688.0,2019-07-01
Mississippi,146478000.0,2019-08-01
Mississippi,153035744.0,2019-09-01
Mississippi,135681968.0,2019-10-01
Mississippi,155399104.0,2019-11-01
Mississippi,137628672.0,2019-12-01
Mississippi,149412438.0,2020-01-01
Mississippi,133016751.0,2020-02-01
Mississippi,125801555.0,2020-03-01
Mississippi,148284053.0,2020-04-01
Mississippi,74260630.0,2020-05-01
Mississippi,155458599.0,2020-06-01
Mississippi,152825428.0,2020-07-01
Mississippi,148741913.0,2020-08-01
Mississippi,146895116.0,2020-09-01
Mississippi,138460418.0,2020-10-01
Mississippi,141777676.0,2020-11-01
Mississippi,136937328.0,2020-12-01
Mississippi,142855664.0,2021-01-01
Mississippi,125471452.0,2021-02-01
Mississippi,99188365.0,2021-03-01
Mississippi,177077344.0,2021-04-01
Mississippi,150820057.0,2021-05-01
Mississippi,163503484.0,2021-06-01
Mississippi,152054242.0,2021-07-01
Mississippi,152054242.0,2021-08-01
Mississippi,158824859.0,2021-09-01
Mississippi,150173630.0,2021-10-01
Mississippi,146661393.0,2021-11-01
Mississippi,138251492.0,2021-12-01
Mississippi,146443164.0,2022-01-01
Mississippi,116799142.0,2022-02-01
Mississippi,126021610.0,2022-03-01
Mississippi,159458918.0,2022-04-01
Mississippi,134438773.0,2022-05-01
Mississippi,156289876.0,2022-06-01
Mississippi,146325625.0,2022-07-01
Mississippi,140989836.0,2022-08-01
Mississippi,146796230.0,2022-09-01
Mississippi,164079889.0,2022-10-01
Mississippi,149470940.0,2022-11-01
Mississippi,132963498.0,2022-12-01
Mississippi,144270605.0,2023-01-01
Mississippi,128739902.0,2023-02-01
Mississippi,115191152.0,2023-03-01
Mississippi,164976858.0,2023-04-01
Mississippi,144961659.0,2023-05-01
Mississippi,161914235.0,2023-06-01
Mississippi,141128502.0,2023-07-01
Mississippi,149717545.0,2023-08-01
Mississippi,157508837.0,2023-09-01
Mississippi,131056758.0,2023-10-01
Mississippi,150262355.0,2023-11-01
Mississippi,135523920.0,2023-12-01
Missouri,281760069.0,2000-01-01
Missouri,238556260.0,2000-02-01
Missouri,259750646.0,2000-03-01
Missouri,261316915.0,2000-04-01
Missouri,284481711.0,2000-05-01
Missouri,268150773.0,2000-06-01
Missouri,278416929.0,2000-07-01
Missouri,280103497.0,2000-08-01
Missouri,254811600.0,2000-09-01
Missouri,259657053.0,2000-10-01
Missouri,254000807.0,2000-11-01
Missouri,251660136.0,2000-12-01
Missouri,239233232.0,2001-01-01
Missouri,221691763.0,2001-02-01
Missouri,247126612.0,2001-03-01
Missouri,267988784.0,2001-04-01
Missouri,267794046.0,2001-05-01
Missouri,272439386.0,2001-06-01
Missouri,258928420.0,2001-07-01
Missouri,298451316.0,2001-08-01
Missouri,255758690.0,2001-09-01
Missouri,273096406.0,2001-10-01
Missouri,262649042.0,2001-11-01
Missouri,249978319.0,2001-12-01
Missouri,256977843.0,2002-01-01
Missouri,238297330.0,2002-02-01
Missouri,249058297.0,2002-03-01
Missouri,262455450.0,2002-04-01
Missouri,278464460.0,2002-05-01
Missouri,277391517.0,2002-06-01
Missouri,292806038.0,2002-07-01
Missouri,294661931.0,2002-08-01
Missouri,246618904.0,2002-09-01
Missouri,277037488.0,2002-10-01
Missouri,250309426.0,2002-11-01
Missouri,241860287.0,2002-12-01
Missouri,294132139.0,2003-01-01
Missouri,229572600.0,2003-02-01
Missouri,260866337.0,2003-03-01
Missouri,263875055.0,2003-04-01
Missouri,283044297.0,2003-05-01
Missouri,276559517.0,2003-06-01
Missouri,292966615.0,2003-07-01
Missouri,287799559.0,2003-08-01
Missouri,268662130.0,2003-09-01
Missouri,280287260.0,2003-10-01
Missouri,263933436.0,2003-11-01
Missouri,272381139.0,2003-12-01
Missouri,254068100.0,2004-01-01
Missouri,239290506.0,2004-02-01
Missouri,274254033.0,2004-03-01
Missouri,281555174.0,2004-04-01
Missouri,284071300.0,2004-05-01
Missouri,285241195.0,2004-06-01
Missouri,286827020.0,2004-07-01
Missouri,294008382.0,2004-08-01
Missouri,273486158.0,2004-09-01
Missouri,273567110.0,2004-10-01
Missouri,265353252.0,2004-11-01
Missouri,284165642.0,2004-12-01
Missouri,249288481.0,2005-01-01
Missouri,238324649.0,2005-02-01
Missouri,280538895.0,2005-03-01
Missouri,269371027.0,2005-04-01
Missouri,287418552.0,2005-05-01
Missouri,284253950.0,2005-06-01
Missouri,291815038.0,2005-07-01
Missouri,294246666.0,2005-08-01
Missouri,255648774.0,2005-09-01
Missouri,269972777.0,2005-10-01
Missouri,265080273.0,2005-11-01
Missouri,273014568.0,2005-12-01
Missouri,248913244.0,2006-01-01
Missouri,240487470.0,2006-02-01
Missouri,274587082.0,2006-03-01
Missouri,263112611.0,2006-04-01
Missouri,280398919.0,2006-05-01
Missouri,275304753.0,2006-06-01
Missouri,282612968.0,2006-07-01
Missouri,282725820.0,2006-08-01
Missouri,269733397.0,2006-09-01
Missouri,275489604.0,2006-10-01
Missouri,263953872.0,2006-11-01
Missouri,266162033.0,2006-12-01
Missouri,253671152.0,2007-01-01
Missouri,215114556.0,2007-02-01
Missouri,295224038.0,2007-03-01
Missouri,268981443.0,2007-04-01
Missouri,281760510.0,2007-05-01
Missouri,282799130.0,2007-06-01
Missouri,278500913.0,2007-07-01
Missouri,297632202.0,2007-08-01
Missouri,264966204.0,2007-09-01
Missouri,280658817.0,2007-10-01
Missouri,263517618.0,2007-11-01
Missouri,261559555.0,2007-12-01
Missouri,257470420.0,2008-01-01
Missouri,238381783.0,2008-02-01
Missouri,264350219.0,2008-03-01
Missouri,265434592.0,2008-04-01
Missouri,279260692.0,2008-05-01
Missouri,272434215.0,2008-06-01
Missouri,282237589.0,2008-07-01
Missouri,278916466.0,2008-08-01
Missouri,257435716.0,2008-09-01
Missouri,278185110.0,2008-10-01
Missouri,264127311.0,2008-11-01
Missouri,270519560.0,2008-12-01
Missouri,245604840.0,2009-01-01
Missouri,231823114.0,2009-02-01
Missouri,262844252.0,2009-03-01
Missouri,266976266.0,2009-04-01
Missouri,281841200.0,2009-05-01
Missouri,281358957.0,2009-06-01
Missouri,288295831.0,2009-07-01
Missouri,278509866.0,2009-08-01
Missouri,265687727.0,2009-09-01
Missouri,269764124.0,2009-10-01
Missouri,257621724.0,2009-11-01
Missouri,271274415.0,2009-12-01
Missouri,240793916.0,2010-01-01
Missouri,230256303.0,2010-02-01
Missouri,267459958.0,2010-03-01
Missouri,275087891.0,2010-04-01
Missouri,279335685.0,2010-05-01
Missouri,280755797.0,2010-06-01
Missouri,289838172.0,2010-07-01
Missouri,286627880.0,2010-08-01
Missouri,265418324.0,2010-09-01
Missouri,273201732.0,2010-10-01
Missouri,262062046.0,2010-11-01
Missouri,270529144.0,2010-12-01
Missouri,242811017.0,2011-01-01
Missouri,219045064.0,2011-02-01
Missouri,260718586.0,2011-03-01
Missouri,257042353.0,2011-04-01
Missouri,271131116.0,2011-05-01
Missouri,274179652.0,2011-06-01
Missouri,276846158.0,2011-07-01
Missouri,275672763.0,2011-08-01
Missouri,259727490.0,2011-09-01
Missouri,262937906.0,2011-10-01
Missouri,258794194.0,2011-11-01
Missouri,264512340.0,2011-12-01
Missouri,240278272.0,2012-01-01
Missouri,238013216.0,2012-02-01
Missouri,261208688.0,2012-03-01
Missouri,259602416.0,2012-04-01
Missouri,278009248.0,2012-05-01
Missouri,270315520.0,2012-06-01
Missouri,269194432.0,2012-07-01
Missouri,269833600.0,2012-08-01
Missouri,247017568.0,2012-09-01
Missouri,268091120.0,2012-10-01
Missouri,253379232.0,2012-11-01
Missouri,256673312.0,2012-12-01
Missouri,240061568.0,2013-01-01
Missouri,221387024.0,2013-02-01
Missouri,254115904.0,2013-03-01
Missouri,258136160.0,2013-04-01
Missouri,271184640.0,2013-05-01
Missouri,267657520.0,2013-06-01
Missouri,272612096.0,2013-07-01
Missouri,271474272.0,2013-08-01
Missouri,239289136.0,2013-09-01
Missouri,279488000.0,2013-10-01
Missouri,255925200.0,2013-11-01
Missouri,249340672.0,2013-12-01
Missouri,242453856.0,2014-01-01
Missouri,222334128.0,2014-02-01
Missouri,252216672.0,2014-03-01
Missouri,259595184.0,2014-04-01
Missouri,276378432.0,2014-05-01
Missouri,264868960.0,2014-06-01
Missouri,275644832.0,2014-07-01
Missouri,271323744.0,2014-08-01
Missouri,256696544.0,2014-09-01
Missouri,277969920.0,2014-10-01
Missouri,263920208.0,2014-11-01
Missouri,261542368.0,2014-12-01
Missouri,250606432.0,2015-01-01
Missouri,228329024.0,2015-02-01
Missouri,257457920.0,2015-03-01
Missouri,262229280.0,2015-04-01
Missouri,234448048.0,2015-05-01
Missouri,294454208.0,2015-06-01
Missouri,301099872.0,2015-07-01
Missouri,279842560.0,2015-08-01
Missouri,266415904.0,2015-09-01
Missouri,276573024.0,2015-10-01
Missouri,239136720.0,2015-11-01
Missouri,282235136.0,2015-12-01
Missouri,253009008.0,2016-01-01
Missouri,254642112.0,2016-02-01
Missouri,268725856.0,2016-03-01
Missouri,270975680.0,2016-04-01
Missouri,279684064.0,2016-05-01
Missouri,281432032.0,2016-06-01
Missouri,287468928.0,2016-07-01
Missouri,287038048.0,2016-08-01
Missouri,272516480.0,2016-09-01
Missouri,274879808.0,2016-10-01
Missouri,261301296.0,2016-11-01
Missouri,272000512.0,2016-12-01
Missouri,245959328.0,2017-01-01
Missouri,238039760.0,2017-02-01
Missouri,269286688.0,2017-03-01
Missouri,270706368.0,2017-04-01
Missouri,266397184.0,2017-05-01
Missouri,302347968.0,2017-06-01
Missouri,288132992.0,2017-07-01
Missouri,287319328.0,2017-08-01
Missouri,263176496.0,2017-09-01
Missouri,273534816.0,2017-10-01
Missouri,265592480.0,2017-11-01
Missouri,272277248.0,2017-12-01
Missouri,249377712.0,2018-01-01
Missouri,230002368.0,2018-02-01
Missouri,272174176.0,2018-03-01
Missouri,257219296.0,2018-04-01
Missouri,303311584.0,2018-05-01
Missouri,279909088.0,2018-06-01
Missouri,264404144.0,2018-07-01
Missouri,311081792.0,2018-08-01
Missouri,271808128.0,2018-09-01
Missouri,276808608.0,2018-10-01
Missouri,261959488.0,2018-11-01
Missouri,266916944.0,2018-12-01
Missouri,244185568.0,2019-01-01
Missouri,224082368.0,2019-02-01
Missouri,265796080.0,2019-03-01
Missouri,262613856.0,2019-04-01
Missouri,281792896.0,2019-05-01
Missouri,271779392.0,2019-06-01
Missouri,298547424.0,2019-07-01
Missouri,286066336.0,2019-08-01
Missouri,270352128.0,2019-09-01
Missouri,284161152.0,2019-10-01
Missouri,259249568.0,2019-11-01
Missouri,264498432.0,2019-12-01
Missouri,252174295.0,2020-01-01
Missouri,294216158.0,2020-02-01
Missouri,232956977.0,2020-03-01
Missouri,182740130.0,2020-04-01
Missouri,229242997.0,2020-05-01
Missouri,260216452.0,2020-06-01
Missouri,275533335.0,2020-07-01
Missouri,266038547.0,2020-08-01
Missouri,248423373.0,2020-09-01
Missouri,256410358.0,2020-10-01
Missouri,239451151.0,2020-11-01
Missouri,245565735.0,2020-12-01
Missouri,234376285.0,2021-01-01
Missouri,203025576.0,2021-02-01
Missouri,262456375.0,2021-03-01
Missouri,280387553.0,2021-04-01
Missouri,286573890.0,2021-05-01
Missouri,279013282.0,2021-06-01
Missouri,283169178.0,2021-07-01
Missouri,268697768.0,2021-08-01
Missouri,331559667.0,2021-09-01
Missouri,289197994.0,2021-10-01
Missouri,247087391.0,2021-11-01
Missouri,280960994.0,2021-12-01
Missouri,238521177.0,2022-01-01
Missouri,201471811.0,2022-02-01
Missouri,270226089.0,2022-03-01
Missouri,260019777.0,2022-04-01
Missouri,340660981.0,2022-05-01
Missouri,270896716.0,2022-06-01
Missouri,261523763.0,2022-07-01
Missouri,283592756.0,2022-08-01
Missouri,259486510.0,2022-09-01
Missouri,341307992.0,2022-10-01
Missouri,270795155.0,2022-11-01
Missouri,275400557.0,2022-12-01
Missouri,269167414.0,2023-01-01
Missouri,242539857.0,2023-02-01
Missouri,228866778.0,2023-03-01
Missouri,275878468.0,2023-04-01
Missouri,292376466.0,2023-05-01
Missouri,335485612.0,2023-06-01
Missouri,325508563.0,2023-07-01
Missouri,283212442.0,2023-08-01
Missouri,262277003.0,2023-09-01
Missouri,290479152.0,2023-10-01
Missouri,319365072.0,2023-11-01
Missouri,213291296.0,2023-12-01
Montana,32289678.0,2000-01-01
Montana,34640739.0,2000-02-01
Montana,38558801.0,2000-03-01
Montana,36302417.0,2000-04-01
Montana,44395517.0,2000-05-01
Montana,47298888.0,2000-06-01
Montana,51807247.0,2000-07-01
Montana,51662404.0,2000-08-01
Montana,41815266.0,2000-09-01
Montana,41586604.0,2000-10-01
Montana,38474997.0,2000-11-01
Montana,37244705.0,2000-12-01
Montana,34936786.0,2001-01-01
Montana,32824249.0,2001-02-01
Montana,37901739.0,2001-03-01
Montana,39119912.0,2001-04-01
Montana,43363064.0,2001-05-01
Montana,44520657.0,2001-06-01
Montana,52192069.0,2001-07-01
Montana,53235887.0,2001-08-01
Montana,41598518.0,2001-09-01
Montana,42696985.0,2001-10-01
Montana,38928309.0,2001-11-01
Montana,38290021.0,2001-12-01
Montana,35639070.0,2002-01-01
Montana,33504973.0,2002-02-01
Montana,38512956.0,2002-03-01
Montana,37834563.0,2002-04-01
Montana,44071963.0,2002-05-01
Montana,45865470.0,2002-06-01
Montana,55066689.0,2002-07-01
Montana,52745773.0,2002-08-01
Montana,44487707.0,2002-09-01
Montana,43721722.0,2002-10-01
Montana,39076029.0,2002-11-01
Montana,38650854.0,2002-12-01
Montana,36368931.0,2003-01-01
Montana,33333941.0,2003-02-01
Montana,35144088.0,2003-03-01
Montana,37638260.0,2003-04-01
Montana,44820934.0,2003-05-01
Montana,47473429.0,2003-06-01
Montana,54989750.0,2003-07-01
Montana,52374903.0,2003-08-01
Montana,42823803.0,2003-09-01
Montana,47278670.0,2003-10-01
Montana,38610258.0,2003-11-01
Montana,38754255.0,2003-12-01
Montana,36191351.0,2004-01-01
Montana,34573578.0,2004-02-01
Montana,39738373.0,2004-03-01
Montana,39890084.0,2004-04-01
Montana,41256491.0,2004-05-01
Montana,45974219.0,2004-06-01
Montana,52831331.0,2004-07-01
Montana,50411772.0,2004-08-01
Montana,44238347.0,2004-09-01
Montana,42356390.0,2004-10-01
Montana,39442506.0,2004-11-01
Montana,39239563.0,2004-12-01
Montana,35381803.0,2005-01-01
Montana,33878353.0,2005-02-01
Montana,38924877.0,2005-03-01
Montana,37768774.0,2005-04-01
Montana,39919266.0,2005-05-01
Montana,46564622.0,2005-06-01
Montana,52103525.0,2005-07-01
Montana,52009873.0,2005-08-01
Montana,41103112.0,2005-09-01
Montana,39072855.0,2005-10-01
Montana,38258457.0,2005-11-01
Montana,38960858.0,2005-12-01
Montana,35386130.0,2006-01-01
Montana,33714889.0,2006-02-01
Montana,38138203.0,2006-03-01
Montana,39196207.0,2006-04-01
Montana,42698580.0,2006-05-01
Montana,46633945.0,2006-06-01
Montana,52368453.0,2006-07-01
Montana,48355183.0,2006-08-01
Montana,41549556.0,2006-09-01
Montana,42450759.0,2006-10-01
Montana,40268112.0,2006-11-01
Montana,38029560.0,2006-12-01
Montana,36296552.0,2007-01-01
Montana,34586464.0,2007-02-01
Montana,39062769.0,2007-03-01
Montana,38132650.0,2007-04-01
Montana,42641701.0,2007-05-01
Montana,45936829.0,2007-06-01
Montana,52509305.0,2007-07-01
Montana,50451918.0,2007-08-01
Montana,42148281.0,2007-09-01
Montana,43364493.0,2007-10-01
Montana,39249875.0,2007-11-01
Montana,36801730.0,2007-12-01
Montana,35758982.0,2008-01-01
Montana,34897288.0,2008-02-01
Montana,37725660.0,2008-03-01
Montana,37124354.0,2008-04-01
Montana,41833446.0,2008-05-01
Montana,42562885.0,2008-06-01
Montana,48643318.0,2008-07-01
Montana,47189267.0,2008-08-01
Montana,40402732.0,2008-09-01
Montana,40215670.0,2008-10-01
Montana,37768422.0,2008-11-01
Montana,40094854.0,2008-12-01
Montana,37310305.0,2009-01-01
Montana,33210538.0,2009-02-01
Montana,36780346.0,2009-03-01
Montana,37552710.0,2009-04-01
Montana,43279594.0,2009-05-01
Montana,45132803.0,2009-06-01
Montana,51552969.0,2009-07-01
Montana,49095848.0,2009-08-01
Montana,43449888.0,2009-09-01
Montana,41759834.0,2009-10-01
Montana,37702433.0,2009-11-01
Montana,39668656.0,2009-12-01
Montana,33381102.0,2010-01-01
Montana,33573498.0,2010-02-01
Montana,39057470.0,2010-03-01
Montana,38526213.0,2010-04-01
Montana,41056552.0,2010-05-01
Montana,46467495.0,2010-06-01
Montana,53524402.0,2010-07-01
Montana,51099802.0,2010-08-01
Montana,43970207.0,2010-09-01
Montana,42476434.0,2010-10-01
Montana,39204227.0,2010-11-01
Montana,38397910.0,2010-12-01
Montana,34623262.0,2011-01-01
Montana,34109789.0,2011-02-01
Montana,38282041.0,2011-03-01
Montana,37265750.0,2011-04-01
Montana,40438014.0,2011-05-01
Montana,44728381.0,2011-06-01
Montana,51509773.0,2011-07-01
Montana,51163200.0,2011-08-01
Montana,43683611.0,2011-09-01
Montana,41933686.0,2011-10-01
Montana,38526201.0,2011-11-01
Montana,38558657.0,2011-12-01
Montana,36280004.0,2012-01-01
Montana,36585360.0,2012-02-01
Montana,38162244.0,2012-03-01
Montana,37721692.0,2012-04-01
Montana,42450596.0,2012-05-01
Montana,45674748.0,2012-06-01
Montana,54112392.0,2012-07-01
Montana,52642728.0,2012-08-01
Montana,43082024.0,2012-09-01
Montana,42386268.0,2012-10-01
Montana,38897400.0,2012-11-01
Montana,38162984.0,2012-12-01
Montana,36777560.0,2013-01-01
Montana,34735916.0,2013-02-01
Montana,38173196.0,2013-03-01
Montana,37989344.0,2013-04-01
Montana,44709184.0,2013-05-01
Montana,45735572.0,2013-06-01
Montana,54674776.0,2013-07-01
Montana,52209136.0,2013-08-01
Montana,42878076.0,2013-09-01
Montana,42749768.0,2013-10-01
Montana,40747868.0,2013-11-01
Montana,39914952.0,2013-12-01
Montana,36386508.0,2014-01-01
Montana,35010184.0,2014-02-01
Montana,37926008.0,2014-03-01
Montana,40164936.0,2014-04-01
Montana,45102584.0,2014-05-01
Montana,46863456.0,2014-06-01
Montana,55046624.0,2014-07-01
Montana,52938516.0,2014-08-01
Montana,44704820.0,2014-09-01
Montana,44204796.0,2014-10-01
Montana,40252752.0,2014-11-01
Montana,40014872.0,2014-12-01
Montana,38796292.0,2015-01-01
Montana,37945560.0,2015-02-01
Montana,40584600.0,2015-03-01
Montana,41706832.0,2015-04-01
Montana,46117952.0,2015-05-01
Montana,50295780.0,2015-06-01
Montana,56272940.0,2015-07-01
Montana,53277900.0,2015-08-01
Montana,47073008.0,2015-09-01
Montana,45723592.0,2015-10-01
Montana,41566868.0,2015-11-01
Montana,40620924.0,2015-12-01
Montana,38012612.0,2016-01-01
Montana,38404640.0,2016-02-01
Montana,42668384.0,2016-03-01
Montana,42152220.0,2016-04-01
Montana,47363056.0,2016-05-01
Montana,52782612.0,2016-06-01
Montana,57012988.0,2016-07-01
Montana,55771096.0,2016-08-01
Montana,48660584.0,2016-09-01
Montana,45521440.0,2016-10-01
Montana,42472244.0,2016-11-01
Montana,42458540.0,2016-12-01
Montana,38789428.0,2017-01-01
Montana,35680208.0,2017-02-01
Montana,41955128.0,2017-03-01
Montana,41983952.0,2017-04-01
Montana,49048596.0,2017-05-01
Montana,53239960.0,2017-06-01
Montana,58806456.0,2017-07-01
Montana,56956452.0,2017-08-01
Montana,47095304.0,2017-09-01
Montana,46621272.0,2017-10-01
Montana,41861320.0,2017-11-01
Montana,40465452.0,2017-12-01
Montana,38781780.0,2018-01-01
Montana,34933388.0,2018-02-01
Montana,41566516.0,2018-03-01
Montana,41545352.0,2018-04-01
Montana,49437840.0,2018-05-01
Montana,51821832.0,2018-06-01
Montana,59136008.0,2018-07-01
Montana,56276048.0,2018-08-01
Montana,47867344.0,2018-09-01
Montana,46675492.0,2018-10-01
Montana,42371440.0,2018-11-01
Montana,40443128.0,2018-12-01
Montana,39791172.0,2019-01-01
Montana,36760944.0,2019-02-01
Montana,42044224.0,2019-03-01
Montana,42797124.0,2019-04-01
Montana,48199420.0,2019-05-01
Montana,52008512.0,2019-06-01
Montana,59150072.0,2019-07-01
Montana,57093104.0,2019-08-01
Montana,49071956.0,2019-09-01
Montana,46230404.0,2019-10-01
Montana,42372264.0,2019-11-01
Montana,40455520.0,2019-12-01
Montana,39745552.0,2020-01-01
Montana,37691702.0,2020-02-01
Montana,37563226.0,2020-03-01
Montana,31268518.0,2020-04-01
Montana,43011398.0,2020-05-01
Montana,48392746.0,2020-06-01
Montana,56609650.0,2020-07-01
Montana,55734021.0,2020-08-01
Montana,48903925.0,2020-09-01
Montana,45171668.0,2020-10-01
Montana,39679684.0,2020-11-01
Montana,42002237.0,2020-12-01
Montana,41419050.0,2021-01-01
Montana,38380588.0,2021-02-01
Montana,43628293.0,2021-03-01
Montana,42907537.0,2021-04-01
Montana,47880175.0,2021-05-01
Montana,57418358.0,2021-06-01
Montana,60198017.0,2021-07-01
Montana,57046132.0,2021-08-01
