year,zip,total pop.
2016,91392.0,95222
2016,91343.0,64323
2016,91393.0,64323
2016,91344.0,53290
2016,91394.0,53290
2016,91345.0,18763
2016,91346.0,18763
2016,91395.0,18763
2016,91350.0,37400
2016,91351.0,33247
2016,91386.0,33247
2016,91352.0,47079
2016,91353.0,47079
2016,91354.0,30058
2016,91355.0,33129
2016,91380.0,33129
2016,91382.0,33129
2016,91383.0,33129
2016,91385.0,33129
2016,91356.0,29728
2016,91357.0,29728
2016,91360.0,43222
2016,91359.0,20808
2016,91361.0,20808
2016,91358.0,35862
2016,91362.0,35862
2016,91364.0,27607
2016,91365.0,27607
2016,91372.0,27607
2016,91367.0,42319
2016,91371.0,0
2016,91377.0,14885
2016,91381.0,20790
2016,91310.0,29676
2016,91384.0,29676
2016,91387.0,44106
2016,91390.0,20546
2016,91401.0,41019
2016,91402.0,71765
2016,91412.0,71765
2016,91403.0,24579
2016,91413.0,24579
2016,91495.0,24579
2016,91405.0,54356
2016,91406.0,55385
2016,91404.0,25290
2016,91407.0,25290
2016,91408.0,25290
2016,91409.0,25290
2016,91410.0,25290
2016,91411.0,25290
2016,91470.0,25290
2016,91482.0,25290
2016,91496.0,25290
2016,91499.0,25290
2016,91423.0,34140
2016,91436.0,14353
2016,91501.0,20110
2016,91502.0,12080
2016,91503.0,12080
2016,91507.0,12080
2016,91508.0,12080
2016,91510.0,12080
2016,91521.0,12080
2016,91522.0,12080
2016,91523.0,12080
2016,91526.0,12080
2016,91504.0,26833
2016,91505.0,30985
2016,91506.0,18125
2016,91601.0,39318
2016,91603.0,39318
2016,91609.0,39318
2016,91611.0,39318
2016,91612.0,39318
2016,91615.0,39318
2016,91616.0,39318
2016,91618.0,39318
2016,91602.0,18615
2016,91604.0,30386
2016,91614.0,30386
2016,91605.0,55377
2016,91606.0,45040
2016,91607.0,31405
2016,91617.0,31405
2016,91608.0,0
2016,91701.0,40870
2016,91702.0,61968
2016,91706.0,77667
2016,91708.0,2893
2016,91709.0,77266
2016,91710.0,87071
2016,91711.0,36957
2016,91722.0,35407
2016,91723.0,19258
2016,91724.0,26190
2016,91729.0,68807
2016,91730.0,68807
2016,91731.0,30179
2016,91734.0,30179
2016,91735.0,30179
2016,91732.0,62855
2016,91733.0,44622
2016,91737.0,25508
2016,91739.0,38681
2016,91740.0,26555
2016,91741.0,25780
2016,91744.0,86638
2016,91747.0,86638
2016,91749.0,86638
2016,91714.0,54043
2016,91715.0,54043
2016,91716.0,54043
2016,91745.0,54043
2016,91746.0,31319
2016,91748.0,46565
2016,91750.0,34156
2016,91752.0,29801
2016,91754.0,33514
2016,91755.0,27487
2016,91756.0,27487
2016,91759.0,417
2016,91743.0,59933
2016,91761.0,59933
2016,91758.0,58223
2016,91762.0,58223
2016,91763.0,37786
2016,91764.0,54303
2016,91765.0,47493
2016,91766.0,72100
2016,91769.0,72100
2016,91767.0,49483
2016,91768.0,36365
2016,91770.0,63552
2016,91771.0,63552
2016,91772.0,63552
2016,91773.0,34222
2016,91775.0,25389
2016,91776.0,37843
2016,91778.0,37843
2016,91780.0,35674
2016,91784.0,25999
2016,91785.0,52951
2016,91786.0,52951
2016,91788.0,43973
2016,91789.0,43973
2016,91790.0,46374
2016,91793.0,46374
2016,91791.0,33484
2016,91792.0,29493
2016,91801.0,55265
2016,91802.0,55265
2016,91804.0,55265
2016,91896.0,55265
2016,91899.0,55265
2016,91803.0,29502
2016,91901.0,18586
2016,91903.0,18586
2016,91902.0,19429
2016,91908.0,19429
2016,91905.0,1539
2016,91906.0,3565
2016,91909.0,76027
2016,91910.0,76027
2016,91912.0,76027
2016,91921.0,76027
2016,91911.0,84241
2016,91913.0,47494
2016,91914.0,16865
2016,91915.0,30679
2016,91916.0,1542
2016,91917.0,937
2016,91931.0,474
2016,91932.0,26801
2016,91933.0,26801
2016,91934.0,274
2016,91935.0,8347
2016,91941.0,33077
2016,91942.0,39795
2016,91943.0,39795
2016,91944.0,39795
2016,91945.0,26673
2016,91946.0,26673
2016,91948.0,13
2016,91950.0,62078
2016,91951.0,62078
2016,91962.0,2190
2016,91963.0,988
2016,91976.0,62065
2016,91977.0,62065
2016,91979.0,62065
2016,91978.0,9804
2016,91980.0,595
2016,91987.0,595
2016,92003.0,4905
2016,92004.0,2520
2016,92007.0,11929
2016,92008.0,26968
2016,92013.0,26968
2016,92018.0,26968
2016,92009.0,44330
2016,92010.0,15551
2016,92011.0,24899
2016,92014.0,13665
2016,92019.0,43200
2016,92020.0,58554
2016,92022.0,58554
2016,92021.0,69552
2016,92023.0,50246
2016,92024.0,50246
2016,92025.0,53742
2016,92030.0,53742
2016,92033.0,53742
2016,92046.0,53742
2016,92026.0,49327
2016,92027.0,56899
2016,92028.0,48468
2016,92088.0,48468
2016,92029.0,18758
2016,92036.0,2700
2016,92037.0,38659
2016,92038.0,38659
2016,92039.0,38659
2016,92092.0,38659
2016,92093.0,38659
2016,92161.0,38659
2016,92040.0,43191
2016,92049.0,42523
2016,92051.0,42523
2016,92052.0,42523
2016,92054.0,42523
2016,92055.0,12926
2016,92056.0,53920
2016,92057.0,57125
2016,92058.0,46463
2016,92068.0,46463
2016,92059.0,1177
2016,92060.0,79
2016,92061.0,2046
2016,92064.0,49763
2016,92074.0,49763
2016,92065.0,37633
2016,92066.0,530
2016,92067.0,9127
2016,92069.0,48682
2016,92079.0,48682
2016,92096.0,48682
2016,92070.0,1034
2016,92071.0,56682
2016,92072.0,56682
2016,92075.0,12548
2016,92078.0,48009
2016,92081.0,28976
2016,92082.0,18722
2016,92083.0,37367
2016,92085.0,37367
2016,92084.0,50915
2016,92086.0,1672
2016,92143.0,1672
2016,92091.0,1473
2016,92101.0,36857
2016,92112.0,36857
2016,92138.0,36857
2016,92142.0,36857
2016,92149.0,36857
2016,92150.0,36857
2016,92152.0,36857
2016,92153.0,36857
2016,92158.0,36857
2016,92159.0,36857
2016,92160.0,36857
2016,92163.0,36857
2016,92165.0,36857
2016,92166.0,36857
2016,92167.0,36857
2016,92168.0,36857
2016,92169.0,36857
2016,92170.0,36857
2016,92171.0,36857
2016,92172.0,36857
2016,92174.0,36857
2016,92175.0,36857
2016,92176.0,36857
2016,92177.0,36857
2016,92179.0,36857
2016,92186.0,36857
2016,92187.0,36857
2016,92190.0,36857
2016,92191.0,36857
2016,92192.0,36857
2016,92193.0,36857
2016,92195.0,36857
2016,92196.0,36857
2016,92197.0,36857
2016,92198.0,36857
2016,92102.0,44778
2016,92103.0,33873
2016,92199.0,33873
2016,92104.0,45788
2016,92105.0,72724
2016,92106.0,18864
2016,92107.0,29292
2016,92108.0,20899
2016,92109.0,48430
2016,92110.0,28508
2016,92111.0,48380
2016,92113.0,57887
2016,92136.0,57887
2016,92114.0,69688
2016,92115.0,64410
2016,92182.0,64410
2016,92116.0,32920
2016,92117.0,54489
2016,92118.0,23473
2016,92178.0,23473
2016,92119.0,23456
2016,92120.0,28518
2016,92121.0,4588
2016,92122.0,47314
2016,92137.0,47314
2016,92123.0,30202
2016,92124.0,31061
2016,92126.0,80685
2016,92127.0,43588
2016,92128.0,49522
2016,92129.0,55780
2016,92130.0,51757
2016,92131.0,34425
2016,92132.0,0
2016,92134.0,216
2016,92135.0,851
2016,92139.0,36720
2016,92140.0,3112
2016,92145.0,2096
2016,92147.0,569
2016,92154.0,88016
2016,92155.0,528
2016,92173.0,32416
2016,92201.0,64436
2016,92202.0,64436
2016,92203.0,29768
2016,92210.0,4987
2016,92211.0,24623
2016,92220.0,33101
2016,92222.0,0
2016,92223.0,49804
2016,92225.0,22242
2016,92226.0,22242
2016,92227.0,27120
2016,92230.0,4088
2016,92231.0,40070
2016,92232.0,40070
2016,92233.0,7770
2016,92234.0,53253
2016,92235.0,53253
2016,92236.0,44124
2016,92239.0,196
2016,92240.0,35684
2016,92241.0,9212
2016,92242.0,1332
2016,92243.0,49425
2016,92249.0,7960
2016,92250.0,8645
2016,92251.0,22496
2016,92252.0,8874
2016,92247.0,39435
2016,92253.0,39435
2016,92248.0,39435
2016,92254.0,12491
2016,92256.0,3105
2016,92257.0,1770
2016,92258.0,435
2016,92259.0,197
2016,92255.0,33834
2016,92260.0,33834
2016,92262.0,27561
2016,92263.0,19778
2016,92264.0,19778
2016,92266.0,97
2016,92267.0,0
2016,92268.0,505
2016,92270.0,17876
2016,92244.0,1661
2016,92273.0,1661
2016,92274.0,19326
2016,92275.0,2174
2016,92276.0,7803
2016,92277.0,24028
2016,92278.0,4162
2016,92280.0,16
2016,92281.0,2249
2016,92282.0,1233
2016,92283.0,2287
2016,92284.0,25850
2016,92286.0,25850
2016,92285.0,2556
2016,92301.0,32801
2016,92304.0,21
2016,92305.0,519
2016,92307.0,38583
2016,92308.0,40285
2016,92309.0,742
2016,92310.0,9337
2016,92311.0,33962
2016,92312.0,33962
2016,92313.0,12432
2016,92314.0,11997
2016,92315.0,5282
2016,92316.0,30231
2016,92320.0,8364
2016,92321.0,1214
2016,92322.0,696
2016,92324.0,58854
2016,92325.0,8019
2016,92327.0,544
2016,92328.0,292
2016,92332.0,3
2016,92333.0,217
2016,92331.0,99079
2016,92334.0,99079
2016,92335.0,99079
2016,92336.0,92306
2016,92337.0,39074
2016,92338.0,0
2016,92339.0,1171
2016,92341.0,231
2016,92342.0,7058
2016,92344.0,22259
2016,92340.0,81094
2016,92345.0,81094
2016,92346.0,60320
2016,92369.0,60320
2016,92347.0,1372
2016,92352.0,6601
2016,92318.0,20963
2016,92350.0,20963
2016,92354.0,20963
2016,92357.0,20963
2016,92356.0,5995
2016,92358.0,1069
2016,92359.0,8710
2016,92363.0,5356
2016,92323.0,0
2016,92364.0,0
2016,92366.0,0
2016,92365.0,2601
2016,92368.0,937
2016,92329.0,16721
2016,92371.0,16721
2016,92372.0,5763
2016,92373.0,35149
2016,92375.0,35149
2016,92374.0,41452
2016,92376.0,85857
2016,92377.0,20370
2016,92378.0,154
2016,92317.0,5006
2016,92382.0,5006
2016,92384.0,24
2016,92385.0,296
2016,92386.0,1992
2016,92389.0,133
2016,92391.0,3227
2016,92392.0,57648
2016,92394.0,36017
2016,92393.0,41384
2016,92395.0,41384
2016,92397.0,4853
2016,92398.0,1588
2016,92399.0,54335
2016,92401.0,1885
2016,92402.0,1885
2016,92403.0,1885
2016,92406.0,1885
2016,92413.0,1885
2016,92415.0,1885
2016,92418.0,1885
2016,92423.0,1885
2016,92427.0,1885
2016,92404.0,58738
2016,92405.0,29897
2016,92407.0,64225
2016,92408.0,15788
2016,92410.0,48660
2016,92411.0,26437
2016,92501.0,21975
2016,92503.0,94029
2016,92504.0,57004
2016,92505.0,49705
2016,92502.0,46172
2016,92506.0,46172
2016,92513.0,46172
2016,92514.0,46172
2016,92515.0,46172
2016,92516.0,46172
2016,92517.0,46172
2016,92519.0,46172
2016,92521.0,46172
2016,92522.0,46172
2016,92507.0,57347
2016,92508.0,38360
2016,92509.0,80480
2016,92518.0,1145
2016,92530.0,54710
2016,92531.0,54710
2016,92532.0,22248
2016,92536.0,2811
2016,92539.0,3775
2016,92543.0,36962
2016,92546.0,36962
2016,92544.0,47275
2016,92545.0,40732
2016,92548.0,7577
2016,92549.0,2644
2016,92551.0,33670
2016,92552.0,74925
2016,92553.0,74925
2016,92554.0,74925
2016,92556.0,74925
2016,92555.0,42264
2016,92557.0,51551
2016,92261.0,1577
2016,92561.0,1577
2016,92562.0,64222
2016,92564.0,64222
2016,92563.0,60651
2016,92567.0,10205
2016,92570.0,59324
2016,92572.0,59324
2016,92599.0,59324
2016,92571.0,54512
2016,92582.0,16695
2016,92581.0,32051
2016,92583.0,32051
2016,92584.0,49317
2016,92585.0,21714
2016,92586.0,19351
2016,92587.0,17157
2016,92589.0,3951
2016,92590.0,3951
2016,92593.0,3951
2016,92591.0,40396
2016,92592.0,80135
2016,92595.0,31541
2016,92596.0,25363
2016,92602.0,24962
2016,92603.0,20206
2016,92604.0,28580
2016,92606.0,23129
2016,92610.0,11895
2016,92612.0,31166
2016,92616.0,31166
2016,92697.0,31166
2016,92698.0,31166
2016,92614.0,25930
2016,92617.0,16942
2016,92618.0,29921
2016,92619.0,29921
2016,92650.0,29921
2016,92620.0,46966
2016,92624.0,6454
2016,92625.0,12187
2016,92626.0,51133
2016,92627.0,61996
2016,92628.0,61996
2016,92629.0,26797
2016,92609.0,61081
2016,92630.0,61081
2016,92637.0,16330
2016,92654.0,16330
2016,92615.0,55598
2016,92646.0,55598
2016,92605.0,61285
2016,92647.0,61285
2016,92648.0,47701
2016,92649.0,33513
2016,92651.0,24612
2016,92652.0,24612
2016,92653.0,29028
2016,92655.0,9257
2016,92656.0,52335
2016,92657.0,9768
2016,92658.0,35935
2016,92660.0,35935
2016,92661.0,3419
2016,92662.0,2863
2016,92659.0,22408
2016,92663.0,22408
2016,92672.0,34605
2016,92673.0,30553
2016,92674.0,30553
2016,92675.0,36548
2016,92693.0,36548
2016,92676.0,2156
2016,92862.0,2156
2016,92607.0,65645
2016,92677.0,65645
2016,92678.0,532
2016,92679.0,32819
2016,92683.0,91613
2016,92684.0,91613
2016,92685.0,91613
2016,92688.0,45105
2016,92691.0,49471
2016,92690.0,48851
2016,92692.0,48851
2016,92694.0,25906
2016,92701.0,51317
2016,92702.0,51317
2016,92712.0,51317
2016,92703.0,71245
2016,92704.0,89993
2016,92799.0,89993
2016,92705.0,47515
2016,92711.0,47515
2016,92706.0,36684
2016,92707.0,61667
2016,92735.0,61667
2016,92708.0,57675
2016,92728.0,57675
2016,92780.0,62017
2016,92781.0,62017
2016,92623.0,23174
2016,92782.0,23174
2016,92801.0,66657
2016,92803.0,66657
2016,92809.0,66657
2016,92850.0,66657
2016,92802.0,42583
2016,92812.0,42583
2016,92804.0,86220
2016,92814.0,86220
2016,92805.0,73043
2016,92815.0,73043
2016,92825.0,73043
2016,92806.0,40296
2016,92816.0,40296
2016,92899.0,40296
2016,92807.0,35284
2016,92817.0,35284
2016,92808.0,20427
2016,92821.0,37642
2016,92822.0,37642
2016,92823.0,3769
2016,92831.0,36533
2016,92834.0,36533
2016,92836.0,36533
2016,92832.0,25601
2016,92833.0,53227
2016,92837.0,53227
2016,92835.0,23464
2016,92838.0,23464
2016,92840.0,56256
2016,92842.0,56256
2016,92841.0,34031
2016,92843.0,45211
2016,92844.0,23585
2016,92845.0,17276
2016,92846.0,17276
2016,92860.0,26822
2016,92861.0,5872
2016,92857.0,20643
2016,92865.0,20643
2016,92856.0,15760
2016,92866.0,15760
2016,92863.0,44868
2016,92864.0,44868
2016,92867.0,44868
2016,92868.0,27232
2016,92859.0,36298
2016,92869.0,36298
2016,92811.0,53690
2016,92870.0,53690
2016,92871.0,53690
2016,92877.0,46487
2016,92878.0,46487
2016,92879.0,46487
2016,92880.0,66557
2016,92881.0,34466
2016,92882.0,71024
2016,92883.0,32549
2016,92885.0,49644
2016,92886.0,49644
2016,92887.0,20529
2016,93001.0,33765
2016,93002.0,33765
2016,93005.0,33765
2016,93006.0,33765
2016,93007.0,33765
2016,93003.0,51041
2016,93004.0,30218
2016,93010.0,44761
2016,93011.0,44761
2016,93012.0,35714
2016,93013.0,16603
2016,93014.0,16603
2016,93015.0,17487
2016,93016.0,17487
2016,93020.0,37093
2016,93021.0,37093
2016,93022.0,7154
2016,93023.0,20168
2016,93024.0,20168
2016,93030.0,60582
2016,93032.0,60582
2016,93033.0,83103
2016,93034.0,83103
2016,93035.0,28258
2016,93031.0,46328
2016,93036.0,46328
2016,93040.0,1980
2016,93041.0,24351
2016,93044.0,24351
2016,93042.0,104
2016,93043.0,163
2016,93009.0,33837
2016,93060.0,33837
2016,93061.0,33837
2016,93063.0,56637
2016,93064.0,0
2016,93062.0,72211
2016,93065.0,72211
2016,93094.0,72211
2016,93099.0,72211
2016,93066.0,3082
2016,93067.0,690
2016,93101.0,32157
2016,93102.0,32157
2016,93120.0,32157
2016,93121.0,32157
2016,93130.0,32157
2016,93140.0,32157
2016,93150.0,32157
2016,93160.0,32157
2016,93190.0,32157
2016,93103.0,20827
2016,93105.0,25808
2016,93108.0,11345
2016,93109.0,11583
2016,93110.0,16777
2016,93111.0,18441
2016,93106.0,57268
2016,93107.0,57268
2016,93116.0,57268
2016,93117.0,57268
2016,93118.0,57268
2016,93199.0,57268
2016,93201.0,1314
2016,93202.0,3570
2016,93203.0,22106
2016,93204.0,13590
2016,93205.0,1630
2016,93206.0,1978
2016,93207.0,252
2016,93208.0,74
2016,93210.0,18617
2016,93212.0,24861
2016,93215.0,55494
2016,93216.0,55494
2016,93218.0,1068
2016,93219.0,10266
2016,93220.0,381
2016,93221.0,15109
2016,93222.0,1542
2016,93223.0,10699
2016,93224.0,432
2016,93225.0,4886
2016,93226.0,211
2016,93230.0,66109
2016,93232.0,66109
2016,93234.0,6865
2016,93235.0,4014
2016,93238.0,1550
2016,93239.0,1704
2016,93240.0,6489
2016,93241.0,17233
2016,93242.0,3748
2016,93243.0,1736
2016,93244.0,396
2016,93245.0,37502
2016,93246.0,37502
2016,93247.0,18676
2016,93249.0,2277
2016,93250.0,14824
2016,93251.0,236
2016,93252.0,3437
2016,93254.0,685
2016,93255.0,675
2016,93256.0,6092
2016,93257.0,75715
2016,93258.0,2650
2016,93260.0,199
2016,93261.0,3221
2016,93262.0,74
2016,93263.0,20346
2016,93265.0,3290
2016,93266.0,1271
2016,93267.0,6817
2016,93268.0,17643
2016,93270.0,5654
2016,93237.0,2001
2016,93271.0,2001
2016,93272.0,4117
2016,93274.0,72264
2016,93275.0,72264
2016,93282.0,72264
2016,93276.0,216
2016,93277.0,52526
2016,93280.0,27572
2016,93283.0,2339
2016,93285.0,1700
2016,93286.0,10169
2016,93287.0,115
2016,93227.0,56298
2016,93278.0,56298
2016,93279.0,56298
2016,93290.0,56298
2016,93291.0,56298
2016,93292.0,39089
2016,93670.0,39089
2016,93301.0,11555
2016,93302.0,11555
2016,93384.0,11555
2016,93304.0,51891
2016,93305.0,38793
2016,93306.0,69660
2016,93303.0,84667
2016,93307.0,84667
2016,93380.0,84667
2016,93383.0,84667
2016,93385.0,84667
2016,93386.0,84667
2016,93387.0,84667
2016,93388.0,84667
2016,93389.0,84667
2016,93390.0,84667
2016,93308.0,54497
2016,93309.0,59492
2016,93311.0,45512
2016,93312.0,58102
2016,93313.0,49006
2016,93314.0,26197
2016,93401.0,28684
2016,93403.0,28684
2016,93406.0,28684
2016,93407.0,28684
2016,93408.0,28684
2016,93409.0,28684
2016,93402.0,15636
2016,93412.0,15636
2016,93405.0,35642
2016,93410.0,0
2016,93420.0,30022
2016,93421.0,30022
2016,93422.0,33270
2016,93424.0,867
2016,93426.0,1988
2016,93427.0,5662
2016,93428.0,6309
2016,93429.0,140
2016,93430.0,3214
2016,93435.0,3214
2016,93432.0,953
2016,93433.0,13484
2016,93483.0,13484
2016,93434.0,7252
2016,93436.0,55914
2016,93438.0,55914
2016,93437.0,3483
2016,93440.0,1507
2016,93441.0,1099
2016,93464.0,1099
2016,93423.0,11092
2016,93442.0,11092
2016,93443.0,11092
2016,93444.0,19317
2016,93445.0,8164
2016,93475.0,8164
2016,93446.0,44515
2016,93448.0,7984
2016,93449.0,7984
2016,93450.0,988
2016,93447.0,4184
2016,93451.0,4184
2016,93452.0,552
2016,93453.0,3170
2016,93454.0,38980
2016,93456.0,38980
2016,93457.0,38980
2016,93455.0,43898
2016,93458.0,56722
2016,93460.0,4798
2016,93461.0,1447
2016,93463.0,7905
2016,93465.0,8995
2016,93501.0,5134
2016,93502.0,5134
2016,93504.0,13324
2016,93505.0,13324
2016,93510.0,7594
2016,93512.0,352
2016,93513.0,1803
2016,93514.0,13976
2016,93515.0,13976
2016,93516.0,2314
2016,93596.0,2314
2016,93517.0,909
2016,93518.0,949
2016,93519.0,36
2016,93522.0,35
2016,93523.0,3366
2016,93524.0,171
2016,93526.0,703
2016,93527.0,2206
2016,93528.0,127
2016,93529.0,631
2016,93530.0,29
2016,93531.0,369
2016,93532.0,2681
2016,93534.0,38994
2016,93539.0,38994
2016,93584.0,38994
2016,93586.0,38994
2016,93535.0,73948
2016,93536.0,70969
2016,93541.0,500
2016,93543.0,13780
2016,93544.0,1021
2016,93545.0,2005
2016,93546.0,9252
2016,93542.0,250
2016,93549.0,250
2016,93550.0,75624
2016,93590.0,75624
2016,93599.0,75624
2016,93551.0,51023
2016,93552.0,41128
2016,93553.0,1882
2016,93554.0,156
2016,93555.0,34064
2016,93556.0,34064
2016,93558.0,236
2016,93560.0,20263
2016,93561.0,34182
2016,93581.0,34182
2016,93562.0,1620
2016,93563.0,413
2016,93591.0,6508
2016,93592.0,41
2016,93601.0,1944
2016,93602.0,4151
2016,93603.0,138
2016,93604.0,708
2016,93605.0,211
2016,93606.0,849
2016,93608.0,993
2016,93609.0,5689
2016,93610.0,23757
2016,93611.0,47988
2016,93612.0,36062
2016,93613.0,36062
2016,93614.0,11255
2016,93615.0,6263
2016,93616.0,2599
2016,93618.0,30465
2016,93619.0,32958
2016,93620.0,9591
2016,93621.0,194
2016,93622.0,10632
2016,93623.0,134
2016,93624.0,1326
2016,93625.0,7446
2016,93626.0,1760
2016,93627.0,77
2016,93628.0,221
2016,93630.0,19095
2016,93631.0,16268
2016,93633.0,0
2016,93634.0,23
2016,93642.0,23
2016,93635.0,39969
2016,93636.0,11885
2016,93637.0,39952
2016,93639.0,39952
2016,93638.0,50626
2016,93640.0,12660
2016,93641.0,258
2016,93643.0,2935
2016,93644.0,7854
2016,93645.0,207
2016,93646.0,11195
2016,93647.0,11215
2016,93648.0,16228
2016,93650.0,4170
2016,93651.0,1662
2016,93607.0,280
2016,93652.0,280
2016,93653.0,1352
2016,93654.0,31460
2016,93656.0,7194
2016,93649.0,34349
2016,93657.0,34349
2016,93660.0,4587
2016,93662.0,30169
2016,93664.0,494
2016,93665.0,943
2016,93666.0,968
2016,93667.0,2626
2016,93668.0,957
2016,93669.0,209
2016,93673.0,747
2016,93675.0,3358
2016,93701.0,10369
2016,93702.0,46021
2016,93737.0,46021
2016,93703.0,34166
2016,93704.0,27870
2016,93705.0,38093
2016,93706.0,40583
2016,93710.0,32249
2016,93711.0,37095
2016,93720.0,46402
2016,93721.0,6898
2016,93722.0,81832
2016,93723.0,10874
2016,93725.0,26809
2016,93726.0,42950
2016,93707.0,79314
2016,93708.0,79314
2016,93709.0,79314
2016,93712.0,79314
2016,93714.0,79314
2016,93715.0,79314
2016,93716.0,79314
2016,93717.0,79314
2016,93718.0,79314
2016,93724.0,79314
2016,93727.0,79314
2016,93729.0,79314
2016,93740.0,79314
2016,93741.0,79314
2016,93744.0,79314
2016,93745.0,79314
2016,93747.0,79314
2016,93750.0,79314
2016,93755.0,79314
2016,93760.0,79314
2016,93761.0,79314
2016,93764.0,79314
2016,93765.0,79314
2016,93771.0,79314
2016,93772.0,79314
2016,93773.0,79314
2016,93774.0,79314
2016,93775.0,79314
2016,93776.0,79314
2016,93777.0,79314
2016,93778.0,79314
2016,93779.0,79314
2016,93786.0,79314
2016,93790.0,79314
2016,93791.0,79314
2016,93792.0,79314
2016,93793.0,79314
2016,93794.0,79314
2016,93844.0,79314
2016,93888.0,79314
2016,93728.0,15670
2016,93730.0,11397
2016,93901.0,27387
2016,93902.0,27387
2016,93912.0,27387
2016,93915.0,27387
2016,93905.0,61494
2016,93906.0,63821
2016,93907.0,22513
2016,93908.0,11986
2016,93920.0,1082
2016,93921.0,3407
2016,93922.0,12301
2016,93923.0,12301
2016,93924.0,6457
2016,93925.0,1824
2016,93926.0,9506
2016,93927.0,18609
2016,93928.0,441
2016,93930.0,16536
2016,93932.0,618
2016,93933.0,23851
2016,93940.0,32727
2016,93942.0,32727
2016,93944.0,32727
2016,93943.0,0
2016,93950.0,15577
2016,93953.0,4435
2016,93954.0,362
2016,93955.0,34421
2016,93960.0,26831
2016,93962.0,745
2016,94002.0,27116
2016,94005.0,4568
2016,94010.0,42569
2016,94011.0,42569
2016,94014.0,48387
2016,94016.0,48387
2016,94017.0,48387
2016,94015.0,64712
2016,94018.0,19874
2016,94019.0,19874
2016,94020.0,1170
2016,94021.0,159
2016,94022.0,19705
2016,94023.0,19705
2016,94024.0,23057
2016,94025.0,41491
2016,94027.0,7317
2016,94028.0,6830
2016,94030.0,22552
2016,94037.0,2895
2016,94038.0,3628
2016,94040.0,35200
2016,94035.0,14162
2016,94039.0,14162
2016,94041.0,14162
2016,94042.0,14162
2016,94043.0,29689
2016,94044.0,38844
2016,94060.0,1697
2016,94061.0,38709
2016,94026.0,27099
2016,94062.0,27099
2016,94064.0,27099
2016,94063.0,33396
2016,94065.0,12626
2016,94066.0,42777
2016,94070.0,30370
2016,94074.0,309
2016,94080.0,66876
2016,94083.0,66876
2016,94085.0,23177
2016,94086.0,49851
2016,94087.0,55987
2016,94088.0,55987
2016,94089.0,21403
2016,94102.0,29319
2016,94103.0,25747
2016,94119.0,25747
2016,94120.0,25747
2016,94125.0,25747
2016,94126.0,25747
2016,94137.0,25747
2016,94139.0,25747
2016,94140.0,25747
2016,94141.0,25747
2016,94142.0,25747
2016,94144.0,25747
2016,94145.0,25747
2016,94146.0,25747
2016,94147.0,25747
2016,94151.0,25747
2016,94159.0,25747
2016,94160.0,25747
2016,94161.0,25747
2016,94163.0,25747
2016,94164.0,25747
2016,94172.0,25747
2016,94177.0,25747
2016,94188.0,25747
2016,94104.0,489
2016,94105.0,6793
2016,94107.0,29384
2016,94108.0,14704
2016,94109.0,56019
2016,94110.0,73511
2016,94111.0,3432
2016,94112.0,84001
2016,94114.0,33504
2016,94115.0,34681
2016,94116.0,45936
2016,94117.0,43323
2016,94118.0,41662
2016,94121.0,42720
2016,94122.0,62029
2016,94123.0,25238
2016,94124.0,35446
2016,94127.0,20664
2016,94128.0,119
2016,94129.0,3762
2016,94130.0,3090
2016,94131.0,28350
2016,94143.0,28350
2016,94132.0,31289
2016,94133.0,27491
2016,94134.0,41677
2016,94158.0,5995
2016,94301.0,17409
2016,94302.0,17409
2016,94309.0,17409
2016,94303.0,47743
2016,94304.0,3658
2016,94305.0,14971
2016,94306.0,27259
2016,94401.0,36597
2016,94402.0,24517
2016,94403.0,42252
2016,94497.0,42252
2016,94404.0,36086
2016,94501.0,63228
2016,94502.0,14181
2016,94503.0,20366
2016,94505.0,14820
2016,94506.0,24371
2016,94507.0,16205
2016,94508.0,4268
2016,94509.0,64412
2016,94510.0,27786
2016,94511.0,2199
2016,94512.0,96
2016,94513.0,59444
2016,94514.0,1358
2016,94515.0,7379
2016,94516.0,157
2016,94517.0,13139
2016,94518.0,27549
2016,94519.0,19594
2016,94520.0,39535
2016,94522.0,39535
2016,94524.0,39535
2016,94529.0,39535
2016,94521.0,41854
2016,94527.0,41854
2016,94523.0,34742
2016,94525.0,3103
2016,94526.0,32284
2016,94528.0,749
2016,94530.0,24851
2016,94531.0,44263
2016,94533.0,72349
2016,94534.0,37794
2016,94535.0,4269
2016,94536.0,72597
2016,94538.0,66493
2016,94539.0,52141
2016,94541.0,65178
2016,94543.0,65178
2016,94542.0,13491
2016,94544.0,78096
2016,94545.0,32015
2016,94546.0,43472
2016,94547.0,25037
2016,94548.0,379
2016,94549.0,29005
2016,94550.0,50122
2016,94551.0,42508
2016,94552.0,14852
2016,94553.0,49638
2016,94555.0,36750
2016,94556.0,16039
2016,94558.0,68366
2016,94562.0,68366
2016,94559.0,28355
2016,94581.0,28355
2016,94560.0,44677
2016,94561.0,40274
2016,94563.0,18803
2016,94564.0,19007
2016,94565.0,91323
2016,94566.0,43784
2016,94567.0,587
2016,94568.0,51248
2016,94569.0,243
2016,94571.0,8802
2016,94572.0,9798
2016,94573.0,86
2016,94574.0,8996
2016,94575.0,1175
2016,94576.0,102
2016,94577.0,47053
2016,94578.0,40603
2016,94579.0,22431
2016,94580.0,29167
2016,94570.0,40460
2016,94582.0,40460
